/* DATA DESCRIPTION:
Citation:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Cenozoic sea-level relative to modern from deep-sea geochemical and continental margin records. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.923126 (DOI registration in progress)
Abstract:	We use published Pacific benthic foraminiferal oxygen isotope data and Mg/Ca records to derive a Cenozoic (66 Ma) global mean sea level (GMSL) estimate. This paper is novel in providing the first Pacific benthic foraminiferal oxygen isotopic splice for the entire Cenozoic, a detailed (Myr scale) sea-level record for the last 48 Ma based on the benthic foraminiferal oxygen isotopic and Mg/Ca approach (Mg/Ca records older than 48 Ma are uncertain). We use the 2012 Geological Time Scale (GTS), a 2-Myr smoothed paleotemperatures (Cramer et al., 2011) who used a low-pass filter that passes >80% of the amplitude for frequencies <0.5/Myr (wavelength >2 Myr), ramping down to <20% of the amplitude for frequencies >1.25/Myr (wavelength <0.8 Myr). We used equation 7b Cramer et al. (2011) and a simplified paleotemperature equation for benthic foraminifera T = 16.1– 4.76 [δ18Obenthic – (δ18Oseawater – 0.27)] to solve for oxygen isotopic changes of seawater. We assume that shorter term (<2 Myr) temperature changes comprise ~20% of the oxygen isotopic changes of seawater changes. The resultant oxygen isotopic changes of seawater estimate was scaled to GMSL changes using a revised seawater oxygen isotopes to sea-level calibration of 0.13‰/10 m of Winnick and Caves (2015). Because of temperature effects notable during peak Pleistocene interglacials, we iteratively fit the last interglacial cycle to known sea level during MIS5e and applied these temperatures (1.8°C) to major Middle to Late Pleistocene peak interglacials, tapering the temperature from the long term estimates for the peak interglacials using a Gaussian filter. We applied an empirically correction for carbonate ion change across the Eocene-Oligocene transition, to remove an apparent warming effect of ~1.5°C; we applied their empirical correction to the sea-level curve, reducing the amplitude by 28 meters from 34.17 to 34.30 Ma.
Keyword(s):	Cenozoic; Cryosphere; oxygen isotopes; sea-level
Supplement to:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Cenozoic sea-level and cryospheric evolution from deep-sea geochemical and continental margin records. Science Advances, 6 (20), eaaz1346, https://doi.org/10.1126/sciadv.aaz1346
Related to:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Smoothed Cenozoic sea-level relative to modern from deep-sea geochemical and continental margin records. https://doi.pangaea.de/10.1594/PANGAEA.923139
Source data set:	Dawber, Caroline F; Tripati, Aradhna K (2011): Constraints on glaciation in the middle Eocene (46-37 Ma) from Ocean Drilling Program (ODP) Site 1209 in the tropical Pacific Ocean. Paleoceanography, 26(2), https://doi.org/10.1029/2010PA002037
	Drury, Anna Joy; John, Cédric M; Shevenell, Amelia E (2016): Evaluating climatic response to external radiative forcing during the late Miocene to early Pliocene: New perspectives from eastern equatorial Pacific (IODP U1338) and North Atlantic (ODP 982) locations. Paleoceanography, 31(1), 167-184, https://doi.org/10.1002/2015PA002881
	Holbourn, Ann; Kuhnt, Wolfgang; Clemens, Steven C; Prell, Warren L; Andersen, Nils (2013): Middle to late Miocene stepwise climate cooling: Evidence from a high-resolution deep water isotope curve spanning 8 million years. Paleoceanography, 28, 1-12, https://doi.org/10.1002/2013PA002538
	Holbourn, Ann; Kuhnt, Wolfgang; Lyle, Mitchell W; Schneider, Leah; Romero, Oscar E; Andersen, Nils (2014): Middle Miocene climate cooling linked to intensification of eastern equatorial Pacific upwelling. Geology, 42(1), 19-22, https://doi.org/10.1130/G34890.1
	Kochhann, Karlos Guilherme Diemer; Holbourn, Ann; Kuhnt, Wolfgang; Channell, James E T; Lyle, Mitchell W; Shackford, Julia K; Wilkens, Roy H; Andersen, Nils (2016): Eccentricity pacing of eastern equatorial Pacific carbonate dissolution cycles during the Miocene Climatic Optimum. Paleoceanography, 31(9), 1176-1192, https://doi.org/10.1002/2016PA002988
	Lisiecki, Lorraine E; Raymo, Maureen E (2005): A Pliocene-Pleistocene stack of 57 globally distributed benthic d18O records. Paleoceanography, 20, PA1003, https://doi.org/10.1029/2004PA001071
	Pälike, Heiko; Norris, Richard D; Herrle, Jens O; Wilson, Paul A; Coxall, Helen; Lear, Caroline H; Shackleton, Nicholas J; Tripati, Aradhna K; Wade, Bridget S (2006): The Heartbeat of the Oligocene Climate System. Science, 314(5807), 1894-1898, https://doi.org/10.1126/science.1133822
	Shackleton, Nicholas J; Imbrie, John D; Hall, M A (1983): Oxygen and carbon isotope record of East Pacific core V19-30: implications for the formation of deep water in the late Pleistocene North Atlantic. Earth and Planetary Science Letters, 65(2), 233-244, https://doi.org/10.1016/0012-821X(83)90162-0
	Westerhold, Thomas; Röhl, Ursula; Donner, Barbara; Zachos, James C (2018): Global extent of early eocene hyperthermal events - a new Pacific benthic foraminiferal isotope record from Shatsky Rise (ODP Site 1209). Paleoceanography and Paleoclimatology, 33(6), 626-642, https://doi.org/10.1029/2017PA003306
Further details:	Cramer, Benjamin S; Miller, K G; Barrett, Peter J; Wright, James D (2011): Late Cretaceous–Neogene trends in deep ocean temperature and continental ice volume: Reconciling records of benthic foraminiferal geochemistry (δ18O and Mg/Ca) with sea level history. Journal of Geophysical Research, 116(C12), https://doi.org/10.1029/2011JC007255
	Winnick, Matthew J; Caves, Jeremy K (2015): Oxygen isotope mass-balance constraints on Pliocene sea level and East Antarctic Ice Sheet stability. Geology, 43(10), 879-882, https://doi.org/10.1130/G36999.1
Coverage:	MEDIAN LATITUDE: 8.694404 * MEDIAN LONGITUDE: -142.300286 * SOUTH-BOUND LATITUDE: -3.383000 * WEST-BOUND LONGITUDE: 116.272917 * NORTH-BOUND LATITUDE: 32.651700 * EAST-BOUND LONGITUDE: -83.520000
	DATE/TIME START: 1963-04-07T00:00:00 * DATE/TIME END: 2001-11-14T00:00:00
	MINIMUM ELEVATION: -4827.2 m * MAXIMUM ELEVATION: -2091.5 m
Event(s):	138-846 * LATITUDE: -3.095000 * LONGITUDE: -90.818330 * DATE/TIME START: 1991-05-21T00:00:00 * DATE/TIME END: 1991-05-26T00:00:00 * ELEVATION: -3296.0 m * Penetration: 871.5 m * Recovery: 821.61 m * LOCATION: South Pacific Ocean * CAMPAIGN: Leg138 (URI: https://doi.org/10.2973/odp.proc.ir.138.1992) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 92 cores; 865.5 m cored; 0 m drilled; 94.9 % recovery
	184-1146 * LATITUDE: 19.456700 * LONGITUDE: 116.272917 * DATE/TIME START: 1999-03-21T00:00:00 * DATE/TIME END: 1999-03-29T00:00:00 * ELEVATION: -2091.5 m * Penetration: 1455.6 m * Recovery: 1451.7 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: Leg184 (URI: https://doi.org/10.2973/odp.proc.ir.184.2000) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 153 cores; 1450.6 m cored; 5 m drilled; 100.1% recovery
	198-1209 * LATITUDE: 32.651700 * LONGITUDE: 158.505983 * DATE/TIME START: 2001-09-18T00:00:00 * DATE/TIME END: 2001-09-23T00:00:00 * ELEVATION: -2387.3 m * Penetration: 865.1 m * Recovery: 766 m * LOCATION: North Pacific Ocean * CAMPAIGN: Leg198 (URI: https://doi.org/10.2973/odp.proc.ir.198.2002) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 83 cores; 759.4 m cored; 105.7 m drilled; 100.9% recovery
	199-1218 * LATITUDE: 8.889630 * LONGITUDE: -135.366660 * DATE/TIME: 2001-11-14T00:00:00 * ELEVATION: -4827.2 m * Penetration: 797.1 m * Recovery: 723.7 m * LOCATION: North Pacific Ocean * CAMPAIGN: Leg199 (URI: https://doi.org/10.2973/odp.proc.ir.199.2002) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 80 cores; 735.1 m cored; 62 m drilled; 98.5% recovery
	321-U1337 * LATITUDE: 3.833000 * LONGITUDE: -123.206000 * ELEVATION: -4476.0 m * CAMPAIGN: Exp321 (Pacific Equatorial Age Transect II / Juan de Fuca) (URI: https://doi.org/10.2204/iodp.proc.320321.2010) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE)
	321-U1338 * LATITUDE: 2.507800 * LONGITUDE: -117.969910 * ELEVATION: -4210.8 m * CAMPAIGN: Exp321 (Pacific Equatorial Age Transect II / Juan de Fuca) (URI: https://doi.org/10.2204/iodp.proc.320321.2010) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE)
	V19-30 * LATITUDE: -3.383000 * LONGITUDE: -83.520000 * DATE/TIME: 1963-04-07T00:00:00 * ELEVATION: -3091.0 m * Recovery: 18.18 m * CAMPAIGN: V19 * BASIS: Vema (URI: http://www.ldeo.columbia.edu/research/office-of-marine-operations/history/vema) * METHOD/DEVICE: Piston corer (PC)
Comment:	Oxygen: delta-18Obenthic of deep sea benthic foraminiferal from Pacific sites either generated on or corrected to Cibicidoides sp. and reported to per mil ( ‰) Vienna Pee Dee standard.
	delw: computed delta 18O seawater using the paleotemperature equation, delta-18Obenthic, and paleotemperatures from Cramer et al. (2011) reported to per mil Vienna Pee Dee standard.
	Sea level: computed using delta 18O seawater and calibration of 0.13‰/10 m and reported to meters above and below (-1) relative to present day.
Parameter(s):	Event label (Event) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu)
	Reference/source (Reference) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: ID
	Reference/source (Reference) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: short reference
	AGE [ka BP] (Age) * GEOCODE * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: GTS2012
	Foraminifera, benthic δ18O [‰ PDB] (Foram bent δ18O) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: values corrected to Cibicidoides sp., vs VPDB
	δ18O, seawater, reconstructed [‰ PDB] (δ18Osw) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * METHOD/DEVICE: Calculated, after Cramer et al. (2011) (URI: https://doi.org/10.1029/2011JC007255) * COMMENT: vs VPDB
	Sea level, relative [m] (Sea lev rel) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * METHOD/DEVICE: Calculated * COMMENT: relative to present day
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	64115 data points
*/
Event	Reference (ID)	Reference (short reference)	Age [ka BP] (GTS2012)	Foram bent δ18O [‰ PDB] (values corrected to Cibicidoi...)	δ18Osw [‰ PDB] (vs VPDB, Calculated, after Cr...)	Sea lev rel [m] (relative to present day, Calc...)
321-U1338	1338 Holbourn	Holbourn et al. 2014	13006.00	2.43	0.25	-15.37
321-U1338	1338 Holbourn	Holbourn et al. 2014	13010.00	2.20	0.02	-1.28
321-U1338	1338 Holbourn	Holbourn et al. 2014	13012.00	2.24	0.06	-3.78
321-U1338	1338 Holbourn	Holbourn et al. 2014	13014.00	2.34	0.16	-9.96
321-U1338	1338 Holbourn	Holbourn et al. 2014	13017.00	2.29	0.11	-6.93
321-U1338	1338 Holbourn	Holbourn et al. 2014	13019.00	2.34	0.16	-10.04
321-U1338	1338 Holbourn	Holbourn et al. 2014	13021.00	2.30	0.12	-7.61
321-U1338	1338 Holbourn	Holbourn et al. 2014	13023.00	2.36	0.18	-11.33
321-U1338	1338 Holbourn	Holbourn et al. 2014	13025.00	2.33	0.15	-9.52
321-U1338	1338 Holbourn	Holbourn et al. 2014	13027.00	2.43	0.26	-15.70
321-U1338	1338 Holbourn	Holbourn et al. 2014	13030.00	2.41	0.24	-14.52
321-U1338	1338 Holbourn	Holbourn et al. 2014	13032.00	2.27	0.10	-5.93
321-U1338	1338 Holbourn	Holbourn et al. 2014	13034.00	2.19	0.02	-1.04
321-U1338	1338 Holbourn	Holbourn et al. 2014	13036.00	2.29	0.12	-7.22
321-U1338	1338 Holbourn	Holbourn et al. 2014	13038.00	2.34	0.17	-10.33
321-U1338	1338 Holbourn	Holbourn et al. 2014	13040.00	2.33	0.16	-9.75
321-U1338	1338 Holbourn	Holbourn et al. 2014	13043.00	2.24	0.07	-4.26
321-U1338	1338 Holbourn	Holbourn et al. 2014	13045.00	2.13	-0.04	2.48
321-U1338	1338 Holbourn	Holbourn et al. 2014	13047.00	1.92	-0.25	15.37
321-U1338	1338 Holbourn	Holbourn et al. 2014	13049.00	1.86	-0.31	19.04
321-U1338	1338 Holbourn	Holbourn et al. 2014	13051.00	1.93	-0.24	14.70
321-U1338	1338 Holbourn	Holbourn et al. 2014	13053.00	2.18	0.01	-0.72
321-U1338	1338 Holbourn	Holbourn et al. 2014	13055.00	2.17	0.00	-0.13
321-U1338	1338 Holbourn	Holbourn et al. 2014	13057.00	2.34	0.17	-10.63
321-U1338	1338 Holbourn	Holbourn et al. 2014	13059.00	2.39	0.22	-13.73
321-U1338	1338 Holbourn	Holbourn et al. 2014	13061.00	2.36	0.19	-11.92
321-U1338	1338 Holbourn	Holbourn et al. 2014	13063.00	2.30	0.13	-8.26
321-U1338	1338 Holbourn	Holbourn et al. 2014	13065.00	2.42	0.25	-15.67
321-U1338	1338 Holbourn	Holbourn et al. 2014	13067.00	2.41	0.25	-15.09
321-U1338	1338 Holbourn	Holbourn et al. 2014	13069.00	2.33	0.17	-10.20
321-U1338	1338 Holbourn	Holbourn et al. 2014	13071.00	2.43	0.27	-16.38
321-U1338	1338 Holbourn	Holbourn et al. 2014	13073.00	2.31	0.15	-9.03
321-U1338	1338 Holbourn	Holbourn et al. 2014	13075.00	2.07	-0.09	5.71
321-U1338	1338 Holbourn	Holbourn et al. 2014	13077.00	2.23	0.07	-4.17
321-U1338	1338 Holbourn	Holbourn et al. 2014	13079.00	2.16	0.00	0.11
321-U1338	1338 Holbourn	Holbourn et al. 2014	13081.00	2.27	0.11	-6.69
321-U1338	1338 Holbourn	Holbourn et al. 2014	13084.00	2.19	0.03	-1.82
321-U1338	1338 Holbourn	Holbourn et al. 2014	13086.00	2.05	-0.11	6.77
321-U1338	1338 Holbourn	Holbourn et al. 2014	13088.00	2.30	0.14	-8.65
321-U1338	1338 Holbourn	Holbourn et al. 2014	13090.00	1.89	-0.27	16.55
321-U1338	1338 Holbourn	Holbourn et al. 2014	13092.00	2.30	0.14	-8.71
321-U1338	1338 Holbourn	Holbourn et al. 2014	13094.00	2.23	0.07	-4.43
321-U1338	1338 Holbourn	Holbourn et al. 2014	13096.00	2.11	-0.05	2.92
321-U1338	1338 Holbourn	Holbourn et al. 2014	13098.00	2.10	-0.06	3.51
321-U1338	1338 Holbourn	Holbourn et al. 2014	13100.00	2.02	-0.14	8.40
321-U1338	1338 Holbourn	Holbourn et al. 2014	13102.00	1.78	-0.38	23.13
321-U1338	1338 Holbourn	Holbourn et al. 2014	13105.00	1.91	-0.24	15.06
321-U1338	1338 Holbourn	Holbourn et al. 2014	13108.00	2.05	-0.10	6.39
321-U1338	1338 Holbourn	Holbourn et al. 2014	13111.00	2.00	-0.15	9.40
321-U1338	1338 Holbourn	Holbourn et al. 2014	13114.00	2.08	-0.07	4.42
321-U1338	1338 Holbourn	Holbourn et al. 2014	13117.00	2.04	-0.11	6.82
321-U1338	1338 Holbourn	Holbourn et al. 2014	13120.00	1.85	-0.30	18.45
321-U1338	1338 Holbourn	Holbourn et al. 2014	13123.00	2.08	-0.07	4.23
321-U1338	1338 Holbourn	Holbourn et al. 2014	13126.00	2.04	-0.11	6.63
321-U1338	1338 Holbourn	Holbourn et al. 2014	13129.00	2.05	-0.10	5.95
321-U1338	1338 Holbourn	Holbourn et al. 2014	13132.00	2.08	-0.07	4.04
321-U1338	1338 Holbourn	Holbourn et al. 2014	13135.00	2.08	-0.06	3.98
321-U1338	1338 Holbourn	Holbourn et al. 2014	13135.00	2.10	-0.04	2.75
321-U1338	1338 Holbourn	Holbourn et al. 2014	13138.00	1.83	-0.31	19.30
321-U1338	1338 Holbourn	Holbourn et al. 2014	13141.00	1.66	-0.48	29.70
321-U1338	1338 Holbourn	Holbourn et al. 2014	13145.00	1.74	-0.40	24.70
321-U1338	1338 Holbourn	Holbourn et al. 2014	13149.00	1.74	-0.40	24.62
321-U1338	1338 Holbourn	Holbourn et al. 2014	13153.00	1.99	-0.15	9.15
321-U1338	1338 Holbourn	Holbourn et al. 2014	13156.00	2.15	0.01	-0.76
321-U1338	1338 Holbourn	Holbourn et al. 2014	13159.00	2.32	0.18	-11.28
321-U1338	1338 Holbourn	Holbourn et al. 2014	13163.00	2.25	0.11	-7.06
321-U1338	1338 Holbourn	Holbourn et al. 2014	13167.00	2.25	0.12	-7.14
321-U1338	1338 Holbourn	Holbourn et al. 2014	13171.00	2.29	0.16	-9.69
321-U1338	1338 Holbourn	Holbourn et al. 2014	13175.00	2.29	0.16	-9.77
321-U1338	1338 Holbourn	Holbourn et al. 2014	13178.00	2.13	0.00	0.02
321-U1338	1338 Holbourn	Holbourn et al. 2014	13182.00	2.13	0.00	-0.07
321-U1338	1338 Holbourn	Holbourn et al. 2014	13186.00	2.07	-0.06	3.54
321-U1338	1338 Holbourn	Holbourn et al. 2014	13190.00	2.16	0.03	-2.08
321-U1338	1338 Holbourn	Holbourn et al. 2014	13194.00	1.98	-0.14	8.92
321-U1338	1338 Holbourn	Holbourn et al. 2014	13198.00	2.09	-0.03	2.06
321-U1338	1338 Holbourn	Holbourn et al. 2014	13202.00	1.94	-0.18	11.20
321-U1338	1338 Holbourn	Holbourn et al. 2014	13205.00	2.05	-0.07	4.36
321-U1338	1338 Holbourn	Holbourn et al. 2014	13209.00	1.92	-0.20	12.26
321-U1338	1338 Holbourn	Holbourn et al. 2014	13213.00	1.91	-0.21	12.78
321-U1338	1338 Holbourn	Holbourn et al. 2014	13217.00	1.73	-0.39	23.76
321-U1338	1338 Holbourn	Holbourn et al. 2014	13220.00	1.95	-0.16	10.15
321-U1338	1338 Holbourn	Holbourn et al. 2014	13223.00	2.03	-0.08	5.15
321-U1338	1338 Holbourn	Holbourn et al. 2014	13227.00	2.03	-0.08	5.05
321-U1338	1338 Holbourn	Holbourn et al. 2014	13230.00	2.00	-0.11	6.82
321-U1338	1338 Holbourn	Holbourn et al. 2014	13230.00	2.04	-0.07	4.36
321-U1338	1338 Holbourn	Holbourn et al. 2014	13233.00	2.30	0.19	-11.71
321-U1338	1338 Holbourn	Holbourn et al. 2014	13237.00	1.89	-0.22	13.42
321-U1338	1338 Holbourn	Holbourn et al. 2014	13240.00	1.97	-0.14	8.42
321-U1338	1338 Holbourn	Holbourn et al. 2014	13240.00	1.76	-0.35	21.35
321-U1338	1338 Holbourn	Holbourn et al. 2014	13243.00	1.75	-0.36	21.89
321-U1338	1338 Holbourn	Holbourn et al. 2014	13246.00	1.90	-0.20	12.58
321-U1338	1338 Holbourn	Holbourn et al. 2014	13250.00	1.86	-0.24	14.95
321-U1338	1338 Holbourn	Holbourn et al. 2014	13253.00	1.77	-0.33	20.41
321-U1338	1338 Holbourn	Holbourn et al. 2014	13256.00	1.71	-0.39	24.03
321-U1338	1338 Holbourn	Holbourn et al. 2014	13259.00	1.94	-0.16	9.80
321-U1338	1338 Holbourn	Holbourn et al. 2014	13261.00	2.22	0.12	-7.48
321-U1338	1338 Holbourn	Holbourn et al. 2014	13264.00	2.27	0.17	-10.63
321-U1338	1338 Holbourn	Holbourn et al. 2014	13267.00	2.06	-0.04	2.22
321-U1338	1338 Holbourn	Holbourn et al. 2014	13269.00	1.93	-0.17	10.17
321-U1338	1338 Holbourn	Holbourn et al. 2014	13272.00	1.94	-0.15	9.48
321-U1338	1338 Holbourn	Holbourn et al. 2014	13277.00	2.00	-0.09	5.67
321-U1338	1338 Holbourn	Holbourn et al. 2014	13280.00	2.20	0.11	-6.71
321-U1338	1338 Holbourn	Holbourn et al. 2014	13282.00	2.01	-0.08	4.93
321-U1338	1338 Holbourn	Holbourn et al. 2014	13285.00	2.03	-0.06	3.63
321-U1338	1338 Holbourn	Holbourn et al. 2014	13288.00	1.97	-0.12	7.24
321-U1338	1338 Holbourn	Holbourn et al. 2014	13290.00	2.04	-0.05	2.89
321-U1338	1338 Holbourn	Holbourn et al. 2014	13293.00	2.09	0.00	-0.26
321-U1338	1338 Holbourn	Holbourn et al. 2014	13295.00	2.14	0.06	-3.39
321-U1338	1338 Holbourn	Holbourn et al. 2014	13298.00	2.22	0.14	-8.39
321-U1338	1338 Holbourn	Holbourn et al. 2014	13301.00	2.32	0.24	-14.62
321-U1338	1338 Holbourn	Holbourn et al. 2014	13303.00	2.34	0.26	-15.90
321-U1338	1338 Holbourn	Holbourn et al. 2014	13306.00	2.31	0.23	-14.14
321-U1338	1338 Holbourn	Holbourn et al. 2014	13309.00	2.23	0.15	-9.29
321-U1338	1338 Holbourn	Holbourn et al. 2014	13311.00	2.18	0.10	-6.27
321-U1338	1338 Holbourn	Holbourn et al. 2014	13314.00	2.26	0.18	-11.28
321-U1338	1338 Holbourn	Holbourn et al. 2014	13316.00	2.19	0.11	-7.02
321-U1338	1338 Holbourn	Holbourn et al. 2014	13319.00	2.26	0.19	-11.41
321-U1338	1338 Holbourn	Holbourn et al. 2014	13321.00	2.29	0.22	-13.31
321-U1338	1338 Holbourn	Holbourn et al. 2014	13324.00	2.01	-0.06	3.84
321-U1338	1338 Holbourn	Holbourn et al. 2014	13327.00	2.18	0.11	-6.71
321-U1338	1338 Holbourn	Holbourn et al. 2014	13329.00	2.15	0.08	-4.91
321-U1338	1338 Holbourn	Holbourn et al. 2014	13332.00	1.65	-0.42	25.77
321-U1338	1338 Holbourn	Holbourn et al. 2014	13335.00	1.97	-0.10	6.00
321-U1338	1338 Holbourn	Holbourn et al. 2014	13338.00	2.04	-0.03	1.61
321-U1338	1338 Holbourn	Holbourn et al. 2014	13341.00	2.32	0.26	-15.70
321-U1338	1338 Holbourn	Holbourn et al. 2014	13344.00	2.38	0.32	-19.48
321-U1338	1338 Holbourn	Holbourn et al. 2014	13347.00	2.27	0.21	-12.79
321-U1338	1338 Holbourn	Holbourn et al. 2014	13350.00	2.36	0.30	-18.41
321-U1338	1338 Holbourn	Holbourn et al. 2014	13353.00	2.15	0.09	-5.57
321-U1338	1338 Holbourn	Holbourn et al. 2014	13356.00	2.03	-0.03	1.74
321-U1338	1338 Holbourn	Holbourn et al. 2014	13359.00	2.25	0.19	-11.88
321-U1338	1338 Holbourn	Holbourn et al. 2014	13362.00	2.00	-0.06	3.42
321-U1338	1338 Holbourn	Holbourn et al. 2014	13365.00	1.98	-0.07	4.57
321-U1338	1338 Holbourn	Holbourn et al. 2014	13368.00	1.89	-0.16	10.03
321-U1338	1338 Holbourn	Holbourn et al. 2014	13371.00	1.78	-0.27	16.71
321-U1338	1338 Holbourn	Holbourn et al. 2014	13373.00	1.95	-0.10	6.20
321-U1338	1338 Holbourn	Holbourn et al. 2014	13376.00	1.87	-0.18	11.04
321-U1338	1338 Holbourn	Holbourn et al. 2014	13378.00	1.93	-0.12	7.29
321-U1338	1338 Holbourn	Holbourn et al. 2014	13381.00	2.05	0.00	-0.17
321-U1338	1338 Holbourn	Holbourn et al. 2014	13383.00	2.14	0.09	-5.76
321-U1338	1338 Holbourn	Holbourn et al. 2014	13386.00	2.10	0.05	-3.38
321-U1338	1338 Holbourn	Holbourn et al. 2014	13388.00	2.06	0.02	-0.98
321-U1338	1338 Holbourn	Holbourn et al. 2014	13390.00	2.18	0.14	-8.42
321-U1338	1338 Holbourn	Holbourn et al. 2014	13393.00	2.15	0.11	-6.65
321-U1338	1338 Holbourn	Holbourn et al. 2014	13395.00	2.21	0.17	-10.40
321-U1338	1338 Holbourn	Holbourn et al. 2014	13398.00	2.13	0.09	-5.56
321-U1338	1338 Holbourn	Holbourn et al. 2014	13400.00	2.12	0.08	-5.00
321-U1338	1338 Holbourn	Holbourn et al. 2014	13403.00	2.06	0.02	-1.38
321-U1338	1338 Holbourn	Holbourn et al. 2014	13405.00	2.09	0.05	-3.27
321-U1338	1338 Holbourn	Holbourn et al. 2014	13407.00	2.02	-0.02	0.99
321-U1338	1338 Holbourn	Holbourn et al. 2014	13410.00	1.81	-0.22	13.84
321-U1338	1338 Holbourn	Holbourn et al. 2014	13412.00	1.77	-0.26	16.25
321-U1338	1338 Holbourn	Holbourn et al. 2014	13415.00	1.63	-0.40	24.79
321-U1338	1338 Holbourn	Holbourn et al. 2014	13417.00	1.83	-0.20	12.43
321-U1338	1338 Holbourn	Holbourn et al. 2014	13419.00	1.90	-0.13	8.08
321-U1338	1338 Holbourn	Holbourn et al. 2014	13420.00	1.77	-0.26	16.05
321-U1338	1338 Holbourn	Holbourn et al. 2014	13421.00	1.74	-0.29	17.87
321-U1338	1338 Holbourn	Holbourn et al. 2014	13423.00	1.81	-0.22	13.52
321-U1338	1338 Holbourn	Holbourn et al. 2014	13424.00	1.98	-0.05	3.03
321-U1338	1338 Holbourn	Holbourn et al. 2014	13425.00	1.63	-0.40	24.54
321-U1338	1338 Holbourn	Holbourn et al. 2014	13426.00	1.77	-0.26	15.90
321-U1338	1338 Holbourn	Holbourn et al. 2014	13428.00	1.64	-0.39	23.86
321-U1338	1338 Holbourn	Holbourn et al. 2014	13429.00	1.76	-0.27	16.45
321-U1338	1338 Holbourn	Holbourn et al. 2014	13430.00	2.21	0.18	-11.27
321-U1338	1338 Holbourn	Holbourn et al. 2014	13431.00	1.76	-0.27	16.40
321-U1338	1338 Holbourn	Holbourn et al. 2014	13433.00	1.83	-0.20	12.04
321-U1338	1338 Holbourn	Holbourn et al. 2014	13434.00	2.08	0.05	-3.37
321-U1338	1338 Holbourn	Holbourn et al. 2014	13435.00	2.07	0.05	-2.78
321-U1338	1338 Holbourn	Holbourn et al. 2014	13436.00	2.18	0.16	-9.57
321-U1338	1338 Holbourn	Holbourn et al. 2014	13438.00	2.28	0.26	-15.78
321-U1338	1338 Holbourn	Holbourn et al. 2014	13439.00	2.16	0.14	-8.41
321-U1338	1338 Holbourn	Holbourn et al. 2014	13440.00	2.24	0.22	-13.36
321-U1338	1338 Holbourn	Holbourn et al. 2014	13441.00	2.03	0.01	-0.46
321-U1338	1338 Holbourn	Holbourn et al. 2014	13443.00	2.38	0.36	-22.05
321-U1338	1338 Holbourn	Holbourn et al. 2014	13444.00	2.02	0.00	0.08
321-U1338	1338 Holbourn	Holbourn et al. 2014	13445.00	2.21	0.19	-11.64
321-U1338	1338 Holbourn	Holbourn et al. 2014	13447.00	1.97	-0.05	3.08
321-U1338	1338 Holbourn	Holbourn et al. 2014	13448.00	2.01	-0.01	0.59
321-U1338	1338 Holbourn	Holbourn et al. 2014	13449.00	2.06	0.04	-2.51
321-U1338	1338 Holbourn	Holbourn et al. 2014	13450.00	2.34	0.32	-19.76
321-U1338	1338 Holbourn	Holbourn et al. 2014	13452.00	2.05	0.03	-1.97
321-U1338	1338 Holbourn	Holbourn et al. 2014	13453.00	2.22	0.20	-12.45
321-U1338	1338 Holbourn	Holbourn et al. 2014	13454.00	2.05	0.03	-2.01
321-U1338	1338 Holbourn	Holbourn et al. 2014	13455.00	2.23	0.21	-13.12
